abil,abl,account,activ,analysi,analyt,applic,assist,build,busi,candid,chang,client,communic,compani,comput,custom,data,degre,design,develop,document,drive,effect,engin,ensur,environ,excel,execut,experi,financi,function,global,good,high,identifi,implement,improv,includ,industri,inform,integr,intern,issu,key,knowledg,lead,learn,level,maintain,manag,market,meet,model,need,network,new,offic,oper,opportun,perform,plan,prefer,prepar,problem,process,product,program,project,provid,qualiti,region,relat,relev,report,requir,research,respons,review,role,sale,secur,servic,skill,softwar,solut,strategi,strong,support,team,technic,technolog,test,time,tool,understand,use,user,work,year
0.0,0.0,0.0,0.0,0.0,0.0,0.41329445807926507,0.16222212631441366,0.0,0.0,0.4803154984907836,0.0,0.0,0.10757756363333643,0.0,0.16161085943966538,0.0,0.07260536754489742,0.12579651807827136,0.1402044223413336,0.21099866682042676,0.0,0.0,0.0,0.0,0.0,0.0,0.1358819557321071,0.0,0.16481861710854226,0.0,0.0,0.19091380784778242,0.0,0.0,0.0,0.0,0.0,0.12529108990420754,0.0,0.0,0.0,0.0,0.0,0.0,0.2371326946527291,0.0,0.17541499749280648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15514115566796421,0.0,0.0,0.0,0.17155308643251718,0.0,0.2381364572136687,0.0,0.0,0.26112591548787895,0.0,0.0,0.0,0.1872282351340859,0.0,0.0,0.14303557793631622,0.0,0.0,0.0,0.09789824967772069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1446848377202778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06294139381396703,0.07238395220310836,0.0,0.14723765265438904,0.0,0.07080311954823917,0.06668913376849718,0.0,0.0,0.0,0.0,0.0,0.2417843134702963,0.052076100160941316,0.0,0.0,0.07059572303497536,0.6326419447161623,0.0,0.0,0.0,0.0,0.1704578716859716,0.0,0.0,0.12392169550892607,0.0,0.0,0.0,0.1196779866039724,0.09016233078078804,0.0,0.0,0.1886821979605577,0.0696918996583271,0.0,0.1356856068045139,0.0,0.0,0.0,0.06972068993037514,0.0,0.0,0.0,0.08143288275261251,0.0,0.0,0.0,0.0,0.0,0.045337063488957774,0.0,0.0,0.26457646248294375,0.0,0.0,0.0,0.0,0.0,0.0,0.05769950120786936,0.0,0.0,0.0,0.0,0.0,0.0,0.08304534338059644,0.17525785168202454,0.05763849625791211,0.08212653601272327,0.0,0.0,0.0,0.0,0.1270524665259065,0.0,0.04478606564936153,0.0,0.06924060028518342,0.0,0.0,0.06534348186099782,0.14217162622796167,0.0,0.07164535778733935,0.26038970227377506,0.12309793773925667,0.0,0.09370152065866888,0.0,0.0700389732432635,0.0,0.0,0.0,0.27115313293313814,0.0,0.0889869161820821,0.0,0.048340362095225235
0.03903088132480477,0.0897727005096266,0.05279587795147531,0.0,0.0,0.0,0.2067745491516775,0.04869662252958078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13133232937107925,0.17436024331737288,0.0,0.0,0.0,0.0,0.0,0.0,0.0444094635694024,0.23053698200297143,0.08451444637854093,0.0,0.14629751634717517,0.1484281490854011,0.0,0.14777011072750387,0.0,0.07800306529031922,0.04321696899347587,0.0,0.0,0.0,0.15044194155265142,0.0,0.04323482226337543,0.05097904590562667,0.0,0.05005148007994068,0.0,0.03559181963422542,0.0,0.0,0.2311988748129987,0.0,0.1967992454882664,0.0,0.0,0.0,0.04837653163575045,0.23346883414752784,0.04193540054714035,0.05155018990122047,0.12048438940263594,0.0,0.1431212273945566,0.0,0.09047277762119033,0.0,0.14168320209042345,0.07209400082523182,0.0,0.0,0.0,0.42890972141456873,0.0,0.0,0.0,0.04504121877719612,0.0,0.05252473179153912,0.0,0.027772496086307604,0.0,0.021468555816995055,0.0,0.24213193097416869,0.2836431594417809,0.029387570112493558,0.09889338407073492,0.0,0.0,0.038167418197235424,0.2417105037067796,0.11621137414248629,0.0,0.04343219441324757,0.0,0.04482856137519026,0.14265857157616701,0.0,0.19768023560928588,0.1103641833934877,0.09952752395281239,0.08992970230593195
0.0,0.0,0.0,0.0,0.07121817172918501,0.0,0.26561674612672437,0.0,0.0,0.05659236131747572,0.0,0.08477511719834388,0.0,0.051853591035293814,0.0,0.0,0.0,0.06999320134209926,0.12127066242785337,0.13516020500717574,0.20340744312800535,0.07336852433118787,0.08486477232199093,0.07646168819258889,0.35654464182524964,0.18508831016899752,0.06785304435394608,0.0,0.07830402407272173,0.15888884034738704,0.0,0.0,0.09202259449629209,0.0,0.06939412229769981,0.0,0.0,0.0,0.0,0.15341760610892077,0.06942278955557742,0.0,0.1535594677870011,0.0,0.0,0.11430061580061147,0.07226100994406866,0.0,0.0,0.07088742681806111,0.04514334870760555,0.0,0.2376188909071753,0.0,0.0,0.0,0.06733628900746362,0.0,0.0,0.0,0.1149059291815917,0.13603570567623025,0.0,0.0,0.07583426666561477,0.0,0.38902544629786207,0.0,0.05816967181207355,0.0,0.0,0.0,0.0,0.0,0.18647276360020773,0.21084933456035465,0.09024610715290671,0.08918941030855547,0.16496087974723897,0.03447237561117374,0.0,0.0,0.0,0.09437610651160967,0.0,0.0,0.08642570577659649,0.0,0.1108908881032952,0.04665057787165072,0.07204371374570458,0.0,0.2452038425827551,0.0,0.07635632170522472,0.06749863958514714,0.0,0.0,0.19976601003101785,0.04813381491388773
0.0,0.0,0.0,0.0,0.18177583205892114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13235006497394974,0.0,0.0,0.0,0.4466231055750975,0.0,0.0,0.1297932687817749,0.1872643488792561,0.0,0.0,0.0,0.0,0.1731867484898517,0.16717227145269548,0.0,0.30415851521207543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20893221407298046,0.0,0.0,0.0,0.1458692987866243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1477348089416916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4759493390064614,0.0,0.0,0.0,0.0,0.08798659959422797,0.0,0.0,0.0,0.12044183999038985,0.0,0.0,0.0,0.0,0.0,0.11906999860786577,0.0,0.17800224346306148,0.0,0.0,0.19489034292687418,0.0,0.16203429691789492,0.0,0.2039515017518948,0.245711566127062
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5225926519177874,0.0,0.2347802103169866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4393944307952148,0.5253148845301439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38340184621456525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414515986240558,0.0,0.1495853033492826,0.0,0.11563168194807975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11701532941230988,0.0,0.0,0.0,0.0,0.0,0.0,0.14599340658353194,0.0,0.10566321830396422,0.0,0.0,0.14983499926444097,0.0,0.14809925880441763,0.0,0.0,0.06534191842353608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29240183646904655,0.14833014414708054,0.0,0.14767254028229715,0.34362953814957004,0.0,0.0,0.0,0.0,0.0,0.0,0.2864449835379577,0.0,0.0,0.0,0.0,0.0,0.0,0.1349180470797437,0.0,0.0,0.0,0.1685736872757325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43443281660354227,0.10715662964796176,0.0,0.0,0.0,0.0,0.0,0.07873507571777741,0.0,0.08326247493868567,0.15399867616907537,0.06436314132972767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2070436335364701,0.0,0.0,0.0,0.4578184501340435,0.0,0.0,0.0,0.0,0.1654369673034041,0.0,0.08987032303736334
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14962551382865216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26377736676982033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966897071826447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24563612416758077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19066153697224,0.0,0.14738422631952927,0.0,0.0,0.2781777881601694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989012310854683,0.0,0.32645610288261906,0.0,0.0,0.0,0.17081711550983192,0.0
0.0,0.0,0.0,0.10554631835004227,0.15381401002106407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0746608024092478,0.057104546287048884,0.0,0.10121213593496949,0.025194728422166066,0.04365254548813163,0.0,0.07321847251434177,0.0,0.30547893942028814,0.11009249080046955,0.41069339302301855,0.044416215855340946,0.048848716513459796,0.0,0.05637257856609443,0.02859678586709758,0.0,0.1708200327257476,0.0,0.045085187051703696,0.0,0.058960645456346675,0.0,0.33648270242312495,0.0,0.220896592639103,0.0,0.0,0.05527521264009974,0.0,0.0,0.08228721985461276,0.10404419207253524,0.0,0.053452486659552476,0.05103322702723674,0.03249956821366762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04642604930811019,0.17996941232363886,0.04136149832148857,0.0,0.0,0.0,0.0,0.3333583366667672,0.37342257174878996,0.05953049435331191,0.041877469685908386,0.08263553466904536,0.1766155604639771,0.0,0.04530654376646674,0.0,0.0,0.060717802533742385,0.0,0.03210458912822457,0.059379260925638756,0.024817328681550902,0.0,0.0,0.0,0.03397159049033589,0.0,0.0,0.0,0.0,0.039916245530762486,0.13433860634191686,0.0,0.0,0.0,0.20728457963408436,0.05497039003191227,0.0,0.0,0.0,0.1150523256362943,0.1039573876969208
0.0,0.0700796642321638,0.0,0.0,0.0,0.0,0.0,0.07602852396642554,0.0,0.05502589954701946,0.0,0.0,0.07802909802003956,0.0,0.0,0.0,0.0,0.034027903911082576,0.05895696109339526,0.13141900585764685,0.0,0.07133770275308018,0.0,0.0,0.0,0.0,0.197924669460297,0.06368369569981011,0.0,0.03862270969332169,0.0,0.0,0.0,0.060891881313506216,0.0,0.0,0.0,0.0,0.176160247334557,0.0,0.0,0.15918400135726257,0.0,0.0,0.0,0.0,0.07026084407473977,0.0,0.0,0.20677584411199348,0.0,0.0,0.07701388737007742,0.0,0.07552877599769874,0.546761456863348,0.0,0.0,0.0,0.0,0.0558626815466588,0.0,0.07062616855515393,0.07270989069037222,0.14747038796825848,0.0,0.0,0.0,0.16967865149810402,0.11160723728561071,0.0,0.0,0.12238168969285078,0.07032145564507904,0.0604370820799072,0.08200523203467194,0.0,0.08672067074149402,0.0,0.03351818926385415,0.0,0.47254132732521553,0.0,0.0458819002746136,0.07719958418446317,0.0,0.08403346482866605,0.0,0.1617321859540637,0.1814372082744796,0.14009912515670903,0.0,0.0,0.13997888049930723,0.0,0.06563029488267422,0.0,0.08615408550223122,0.15538923126688825,0.04680148349718222
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1200669197598862,0.08186495694025184,0.08992986824836133,0.0,0.05500654866802685,0.0,0.0,0.0,0.5939931039197883,0.0,0.07168931067519818,0.21577563282442647,0.07782969749535554,0.0,0.0,0.07564486779531167,0.0,0.1439576975098489,0.06947914749733775,0.0,0.16855007637612057,0.0,0.0,0.09761802840758084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.521011002328684,0.0,0.0,0.0,0.060625332405063084,0.0,0.0,0.07876252903763432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060946392135792574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17349599091172288,0.0,0.06675943799825951,0.0,0.0,0.044734005693920234,0.09573352175025887,0.0,0.0,0.036568468430043535,0.0,0.0,0.0,0.050057322861171906,0.0,0.15135403180299295,0.0,0.0,0.05881680430910646,0.09897433257195017,0.0,0.14796047240318408,0.0,0.0,0.24299750367131884,0.0716028944039548,0.06734373300880525,0.0,0.12714766943152903,0.10212118311483728
0.06483844652591397,0.07456560349024388,0.0,0.0,0.0,0.07293712456170116,0.1373982866184544,0.0,0.15349146774206698,0.0,0.0,0.0,0.0,0.0536456730771358,0.0,0.161180882674845,0.0,0.2896487839590278,0.0,0.0,0.2630466130126343,0.0759041715692138,0.0,0.0,0.14754679019042752,0.0,0.07019807427074104,0.0677602162392491,0.0,0.20547513235581769,0.0,0.0,0.0,0.0,0.07179241252015421,0.0,0.0,0.0805904413374225,0.0,0.0,0.0718220705305912,0.0,0.0,0.0,0.0,0.17737634015302955,0.0,0.1749482938728614,0.0,0.0,0.0,0.0,0.16388740019801273,0.09085026442968659,0.08036352378188275,0.0,0.06966345964088075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15691026200360653,0.2395263882691418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14964574490872481,0.0,0.13088182605510448,0.0,0.04613591702934005,0.0,0.07132751099033995,0.0,0.10055792827247577,0.0,0.0,0.24642385121196433,0.3690237392465833,0.0,0.06340405391361026,0.0,0.04826284157752277,0.0,0.2885997875919639,0.0,0.0,0.0,0.0698314211232083,0.3283881621611543,0.0,0.12400200470691,0.049797339919394334
0.0721421264302567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08539070154455537,0.06514333884454711,0.08883307142580332,0.0,0.0,0.059688551113268616,0.0,0.08966849330220851,0.08091536059206923,0.2014225385588823,0.0,0.0777913028198912,0.17560638506745077,0.0,0.09768764707171948,0.0,0.0820835458175433,0.0,0.0,0.0753930167793226,0.0,0.13717243799876663,0.0,0.09104286698868987,0.0,0.07208788025170126,0.0,0.0,0.0,0.17933698660441702,0.06951675954731314,0.0,0.0,0.0,0.0,0.18502375971991286,0.0,0.0,0.33271793906094044,0.29198282681609394,0.08546657360100426,0.0,0.10392881275759669,0.0,0.0,0.5054201337233778,0.0,0.10788212806695979,0.0,0.0,0.0,0.0,0.0,0.0,0.08361198031027371,0.0,0.0,0.06662691625017926,0.07463438491626448,0.0,0.0,0.0,0.0,0.0,0.0,0.08325124079461428,0.0,0.09708327644685827,0.10388208939865695,0.051332864028077,0.0,0.039681073433522514,0.0,0.0,0.07489535016879822,0.05431806114985666,0.0,0.08211843027995135,0.0,0.0,0.1276462499587379,0.26849687226679114,0.0,0.0,0.09408452914546037,0.0,0.0,0.07769753103911181,0.29230336730367174,0.0,0.09198008054882309,0.11081345050176696
0.0,0.0,0.0,0.0,0.0,0.0,0.29433010488253547,0.0,0.0,0.12542007147528328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3744277977180642,0.3944428811430597,0.0,0.0,0.0,0.07901747412692463,0.06836549594979423,0.0,0.0,0.0,0.5722107194282369,0.0,0.0,0.0,0.20818553179885504,0.0,0.0,0.0,0.0,0.06692009579029974,0.0,0.0,0.0,0.0,0.0,0.0,0.253313186968128,0.0,0.0,0.0,0.0,0.05002337673965493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06366367083554965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09345691890368059,0.0,0.0,0.0,0.03819886387865846,0.0,0.10770594853703575,0.0,0.0,0.0,0.07905105554788185,0.0,0.0,0.06143913590144784,0.0,0.07983169032868118,0.15455725075179202,0.0,0.0,0.08461049426914219,0.0747952904258771,0.21103870635478572,0.0,0.0,0.16001134339521664
0.09960468364713623,0.11454752148688754,0.13473220544183592,0.0,0.11318629406502262,0.0,0.10553547783428167,0.24854225767432947,0.0,0.08994164683518363,0.0,0.0,0.12754113308023995,0.0,0.0,0.0,0.0,0.11123946146475783,0.0,0.0,0.0,0.4664153076911135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06313009225930455,0.0,0.125700425167028,0.0,0.09952978741491462,0.0,0.0,0.10736115870883596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11800138763808854,0.0,0.21523755319058532,0.0,0.2517634756093436,0.0,0.0,0.0,0.0,0.13155327737367062,0.1024898668569667,0.0,0.0,0.0,0.0,0.23769342668574303,0.0,0.0,0.0,0.0,0.092448449876299,0.2736385630083716,0.0,0.0,0.0,0.0,0.09878640307434022,0.0670201276037046,0.1434271924485042,0.07087389761322115,0.26217059762914935,0.054786585337844015,0.0,0.0,0.0,0.0,0.12618526536960747,0.1133786966695717,0.0,0.0,0.3524754529705959,0.07414127458034817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12699441059254943,0.0
0.0,0.0,0.07342144194713897,0.0,0.0,0.18317598803226187,0.0,0.0,0.0,0.09802623478304617,0.0,0.07342144194713897,0.0,0.0,0.0,0.0,0.0,0.12123844681948118,0.0,0.0,0.088082849489299,0.0,0.07349908983101879,0.0,0.12351747817741698,0.0534333307117802,0.0,0.0,0.0,0.0,0.07775351391972764,0.0,0.0,0.0,0.06010037721130702,0.0,0.058505767464196265,0.13493113698178305,0.05230363006878558,0.0,0.0,0.1417896701299541,0.0,0.0,0.07022547806603481,0.0,0.06258331125909329,0.07322820117851483,0.19291227373009817,0.0,0.4691692372911982,0.0,0.13719687396374794,0.07605448779755568,0.0,0.0,0.05831814331474429,0.0,0.1117023770958357,0.0,0.14927538800771675,0.4123589915289659,0.0,0.06476474600632057,0.0,0.20051737755708007,0.39307851792061393,0.0,0.050379183458300406,0.0,0.14164733111369285,0.0,0.0,0.0,0.0,0.14608873630498156,0.0,0.0,0.1428681676437421,0.02985559452302599,0.08142167636596485,0.0,0.0,0.040868299888204215,0.0,0.0,0.07485097218527766,0.0,0.0,0.04040280695796904,0.0,0.0,0.0,0.12468312846724104,0.0,0.0,0.16494433095201552,0.0,0.13840956160933962,0.0
0.0,0.0,0.9247151108207096,0.047034865685626336,0.04569634396856208,0.0,0.0,0.10034317839653424,0.0,0.07262371234662728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06736553311460562,0.0,0.0,0.0,0.04707609368368355,0.0,0.04906078770670891,0.0,0.0,0.0,0.0,0.0,0.0,0.1728133955571166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04548412519268503,0.02896572518429479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03686405264569221,0.0,0.0,0.04798160711339364,0.0,0.11141647218549512,0.0,0.0,0.037323919824434136,0.0,0.0,0.0,0.08076026654642136,0.09281093464361104,0.0797654431853523,0.027057823821287384,0.0,0.028613694179843604,0.0,0.0221188145538441,0.06032205986763762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035575949527435966,0.0,0.0,0.0,0.05244410174640387,0.04618636876303118,0.04899318047764858,0.0,0.16293420049952903,0.0,0.05127105111497125,0.030884524404643652
0.20447350808479822,0.0,0.4609750882179192,0.0,0.0,0.0,0.0,0.08503667610990427,0.0,0.12309115982581437,0.0,0.0,0.0,0.0,0.0,0.08471625062649064,0.0,0.038059660935460315,0.0,0.0,0.05530264489091464,0.0,0.0,0.08315395985216817,0.0,0.0,0.14758369738957186,0.1424583701532319,0.17031509054850885,0.043198876991591154,0.09763478348519779,0.1720294398518267,0.0,0.0,0.07546780872775287,0.0,0.0,0.0,0.13135492763781315,0.0,0.15099797014655858,0.0,0.0,0.0874026016443708,0.08818185829132276,0.0,0.0,0.0,0.08074639600520372,0.3083672559677488,0.19637799241730602,0.0,0.0,0.0,0.0,0.0,0.1464597291814265,0.0,0.07013211913350423,0.0,0.2499260282581171,0.0,0.0,0.0,0.08247162356457559,0.18884166537171096,0.0,0.0,0.0,0.24966178464200728,0.0,0.0,0.06844097165946231,0.0,0.13519580035846368,0.13758229133047706,0.0,0.04849783479378514,0.08969949981440375,0.07497910667000528,0.0,0.0,0.0,0.0513181644126384,0.0,0.0,0.0,0.0,0.18089483783212695,0.20293458703914316,0.0,0.07584364699663129,0.0,0.0,0.16607874242962128,0.07340642482287381,0.06903998386592469,0.0,0.13035025909530323,0.05234670339477361
0.0,0.03934814915743142,0.0,0.04001943070183855,0.03888055475698114,0.0,0.0,0.0,0.0,0.030895800181420296,0.0,0.13884533285101033,0.13143473022391594,0.1415436774521731,0.04330404828172899,0.042527446409295545,0.07675212406369931,0.03821179947929896,0.033103002481382884,0.0,0.027761855010085223,0.08010901876405967,0.0,0.08348635699011901,0.0,0.06736423213041452,0.07408682201119629,0.10727087171784092,0.0,0.1518004560908909,0.0,0.0,0.0502384354627619,0.10256824949087551,0.07576948147638833,0.04471158258974919,0.0,0.042527446409295545,0.06594000093728417,0.0,0.07580078244530061,0.0,0.04191681105244304,0.08775198217522821,0.13280153069889253,0.06240080647241846,0.07889975509645876,0.04615996679385945,0.04053458460992453,0.0,0.32038985533327846,0.043983840703534796,0.0,0.0,0.0,0.0,0.0,0.045189785977522774,0.0,0.04549202370754596,0.0,0.0,0.0,0.04082496192657577,0.12420193972796129,0.15799711280396483,0.0707943155489376,0.4965808724979298,0.4763536584493903,0.03133247189380446,0.1339327471264975,0.05440779595473787,0.0,0.0,0.03393405699607599,0.04604408621451545,0.0,0.024345849289919227,0.0,0.03763941294786731,0.0,0.0,0.0,0.07728495314921745,0.0,0.038946646858179,0.0,0.06691643475815177,0.09080897070789863,0.25468223956670855,0.0,0.07614682210985804,0.0,0.039297490428393755,0.041685655149794595,0.11054978618623745,0.0,0.0,0.17449508973366093,0.0
0.0,0.08006702517693735,0.28252746314962346,0.08143297293986301,0.0,0.0,0.07376773980906101,0.5211820983404181,0.24722401422843263,0.0,0.08573013266036138,0.0,0.0,0.0,0.0,0.0,0.0,0.03887737004762375,0.0,0.0,0.0,0.0,0.0,0.08494051677391516,0.07921636794972726,0.0,0.0,0.07275953905921956,0.0,0.08825400359145666,0.09973245987425794,0.08786274007467074,0.0,0.13913970186980298,0.0,0.0,0.07504386376748924,0.0,0.06708853946457705,0.08521503417689233,0.0,0.0,0.0,0.178560880666561,0.0,0.06348769954716811,0.0,0.09392795601804103,0.08248122658868626,0.0,0.45134360918422134,0.0,0.0,0.0,0.0,0.0,0.0,0.27586139188857217,0.07163890273223479,0.0,0.0,0.07556034540290985,0.0,0.0,0.08424352053964386,0.0,0.0,0.0,0.1292402012323207,0.1275128751769064,0.0,0.0,0.06991142107482005,0.08034327534676289,0.0,0.0,0.0,0.0495398073299652,0.0,0.03829501372585985,0.0,0.0,0.07227925594105086,0.052420731530376914,0.0,0.0,0.0,0.0,0.0,0.05182365555726579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2663016503087218,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14962551382865216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26377736676982033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2966897071826447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24563612416758077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19066153697224,0.0,0.14738422631952927,0.0,0.0,0.2781777881601694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6989012310854683,0.0,0.32645610288261906,0.0,0.0,0.0,0.17081711550983192,0.0
0.0,0.0725033279076415,0.0,0.0,0.0,0.07091988814158012,0.06679911757134314,0.0,0.0,0.17078681306407187,0.0,0.08527930717372503,0.0,0.052161984130479296,0.0,0.0,0.07071214958972714,0.6688900374141599,0.0,0.06798202716430903,0.2046171848202888,0.11070731241839886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07991690645947276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1822526451393396,0.0771650195812162,0.0,0.164689285750873,0.0,0.08084637872979188,0.0,0.057490202592115645,0.0,0.08505485722519572,0.0,0.0,0.18164733372314035,0.0,0.0,0.265012802315883,0.07814089397578258,0.0,0.06773676361627483,0.0,0.0,0.0,0.05779465929744939,0.0,0.0,0.0,0.07628528199070984,0.1164508798851394,0.06522318818231206,0.08318230186479798,0.0,0.1154671074761047,0.0822619791986642,0.0,0.0,0.0,0.0,0.04242066720421891,0.0,0.0,0.0,0.017338697992450212,0.0,0.09777677784377253,0.0654512464130344,0.18987479446907754,0.15973897214795166,0.0,0.0,0.18495142651827665,0.0,0.0,0.14494437041193214,0.0,0.08222072113789616,0.0,0.15362088378175273,0.06790007975480297,0.0,0.08913367351558137,0.040190818946192884,0.0
0.14456262402045425,0.0,0.0,0.05636211755240638,0.0,0.0,0.0,0.06012086920975158,0.0,0.0,0.05933630617114996,0.0,0.0,0.07973827960518956,0.0,0.0,0.48642883553172644,0.618887520593497,0.046621235846505606,0.0,0.03909893039731323,0.056411521271096304,0.0,0.0,0.0,0.09487368269802961,0.0,0.0,0.060206323622527494,0.09162472543951326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06293875000198064,0.05903432883794782,0.12358715374203615,0.0,0.0,0.0,0.06501025699326494,0.11417528848642872,0.054503857372806365,0.10412932517378236,0.0,0.0,0.0,0.0,0.0,0.1553203857221312,0.06364388460219181,0.2975001485038315,0.0,0.13252314246383928,0.05229750205784883,0.0,0.0,0.0,0.08900728159922344,0.0,0.0,0.0,0.04412767580936491,0.12575113480751524,0.07662624224255632,0.0,0.0,0.1433750012856899,0.03242352720045603,0.0,0.034287934523980046,0.0,0.053010174806754615,0.0,0.0,0.05002656507405695,0.07256381109603167,0.0,0.0,0.0,0.0,0.08526168067347467,0.10760595595611123,0.0,0.0,0.0,0.05534535939657778,0.11741755215392699,0.0,0.09762243846130712,0.0,0.09215753998189499,0.07401816374599089
0.0,0.0,0.0,0.0,0.1351865955344232,0.20073673084978622,0.0,0.0,0.2112187423964943,0.0,0.0,0.0,0.0,0.09842867723355238,0.15056695812741977,0.14786673525570046,0.0,0.6310914231395837,0.05754910437102494,0.06414039957433727,0.14479078377321072,0.0,0.0,0.0,0.33839717528611846,0.11711177038782088,0.0,0.06216296740185163,0.0,0.03770042264749239,0.0,0.0,0.0,0.0,0.13172417819427215,0.0,0.0,0.0,0.05731788224194219,0.0,0.06588929724431035,0.07769139163901667,0.0,0.0,0.07695786462391781,0.05424146233467761,0.06858305743486635,0.0,0.0,0.13455877432756605,0.042845635282600186,0.0,0.0,0.0,0.22117558294880957,0.0,0.19172698721028752,0.0,0.0,0.0,0.1635861430687348,0.0,0.0,0.0,0.0,0.05493515182007822,0.12307492218243296,0.0,0.0,0.0,0.0,0.0,0.059729644325453995,0.0,0.0,0.04002349824185683,0.0,0.042324916677113286,0.0,0.03271779509153505,0.0,0.09225146500608211,0.0,0.04478626812976115,0.07535610460982707,0.1354163959117198,0.0,0.0,0.0,0.0,0.06837682121336437,0.13238017957998302,0.0,0.06831813456966244,0.0,0.12812616593724954,0.0,0.0,0.0379196575029767,0.0
